TEMP,DRUCK,SPEZ_VOL0,SPEZ_VOL1,ENTHA0,ENTHA1,ENTRO0,ENTRO1,WAERME_KAP0,WAERME_KAP1,ETA0,ETA1,LAMBDA0,LAMBDA1,SIGMA
19.4,5.65E+06,1.28E-03,5.27E-03,253.85,409.1,1.1812,1.7119,4.1276,4.3387,6.72E-05,1.80E-05,0.086403,0.033039,0.0012882
19.5,5.66E+06,1.28E-03,5.25E-03,254.18,408.9,1.1823,1.7109,4.1493,4.3739,6.70E-05,1.80E-05,0.086283,0.033186,0.001274
19.6,5.68E+06,1.29E-03,5.23E-03,254.52,408.7,1.1833,1.71,4.1714,4.4098,6.68E-05,1.81E-05,0.086162,0.033333,0.0012598
19.7,5.69E+06,1.29E-03,5.21E-03,254.85,408.49,1.1844,1.7091,4.1939,4.4463,6.67E-05,1.81E-05,0.086042,0.033483,0.0012456
19.8,5.70E+06,1.29E-03,5.19E-03,255.19,408.28,1.1855,1.7081,4.2167,4.4834,6.65E-05,1.81E-05,0.085922,0.033635,0.0012315
19.9,5.72E+06,1.29E-03,5.17E-03,255.53,408.08,1.1866,1.7072,4.24,4.5213,6.63E-05,1.82E-05,0.085802,0.033788,0.0012174
20,5.73E+06,1.29E-03,5.15E-03,255.87,407.87,1.1877,1.7062,4.2637,4.5599,6.61E-05,1.82E-05,0.085683,0.033943,0.0012034
20.1,5.74E+06,1.29E-03,5.13E-03,256.21,407.65,1.1888,1.7053,4.2878,4.5992,6.60E-05,1.82E-05,0.085564,0.0341,0.0011894
20.2,5.76E+06,1.30E-03,5.11E-03,256.55,407.44,1.1899,1.7043,4.3123,4.6393,6.58E-05,1.82E-05,0.085445,0.03426,0.0011754
20.3,5.77E+06,1.30E-03,5.09E-03,256.9,407.22,1.1911,1.7033,4.3373,4.6801,6.56E-05,1.83E-05,0.085327,0.034421,0.0011615
20.4,5.78E+06,1.30E-03,5.07E-03,257.24,407.01,1.1922,1.7024,4.3627,4.7217,6.55E-05,1.83E-05,0.085209,0.034584,0.0011476
20.5,5.80E+06,1.30E-03,5.05E-03,257.59,406.79,1.1933,1.7014,4.3887,4.7642,6.53E-05,1.83E-05,0.085092,0.034749,0.0011337
20.6,5.81E+06,1.30E-03,5.03E-03,257.93,406.57,1.1944,1.7004,4.4151,4.8075,6.51E-05,1.84E-05,0.084975,0.034917,0.0011199
20.7,5.82E+06,1.31E-03,5.00E-03,258.28,406.35,1.1955,1.6994,4.442,4.8517,6.49E-05,1.84E-05,0.084858,0.035087,0.0011061
20.8,5.84E+06,1.31E-03,4.98E-03,258.63,406.12,1.1967,1.6984,4.4695,4.8967,6.48E-05,1.84E-05,0.084742,0.035259,0.0010923
20.9,5.85E+06,1.31E-03,4.96E-03,258.98,405.89,1.1978,1.6974,4.4975,4.9427,6.46E-05,1.85E-05,0.084626,0.035433,0.0010786
21,5.86E+06,1.31E-03,4.94E-03,259.33,405.67,1.1989,1.6964,4.526,4.9897,6.44E-05,1.85E-05,0.084511,0.03561,0.0010649
21.1,5.88E+06,1.31E-03,4.92E-03,259.69,405.44,1.2001,1.6954,4.5552,5.0376,6.43E-05,1.85E-05,0.084397,0.035789,0.0010513
21.2,5.89E+06,1.32E-03,4.90E-03,260.04,405.2,1.2012,1.6944,4.5849,5.0865,6.41E-05,1.86E-05,0.084283,0.035971,0.0010377
21.3,5.91E+06,1.32E-03,4.88E-03,260.4,404.97,1.2024,1.6933,4.6152,5.1365,6.39E-05,1.86E-05,0.084169,0.036155,0.0010241
21.4,5.92E+06,1.32E-03,4.86E-03,260.75,404.73,1.2035,1.6923,4.6462,5.1875,6.37E-05,1.86E-05,0.084057,0.036341,0.0010106
21.5,5.93E+06,1.32E-03,4.84E-03,261.11,404.49,1.2047,1.6913,4.6778,5.2397,6.36E-05,1.87E-05,0.083945,0.036531,0.0009971
21.6,5.95E+06,1.32E-03,4.82E-03,261.47,404.25,1.2058,1.6902,4.7101,5.293,6.34E-05,1.87E-05,0.083833,0.036723,0.00098365
21.7,5.96E+06,1.33E-03,4.80E-03,261.83,404.01,1.207,1.6892,4.7431,5.3475,6.32E-05,1.87E-05,0.083722,0.036918,0.00097025
21.8,5.98E+06,1.33E-03,4.78E-03,262.2,403.76,1.2082,1.6881,4.7768,5.4033,6.30E-05,1.88E-05,0.083612,0.037115,0.00095688
21.9,5.99E+06,1.33E-03,4.76E-03,262.56,403.51,1.2093,1.6871,4.8112,5.4603,6.28E-05,1.88E-05,0.083503,0.037316,0.00094356
22,6.00E+06,1.33E-03,4.74E-03,262.93,403.26,1.2105,1.686,4.8464,5.5186,6.27E-05,1.88E-05,0.083395,0.037519,0.00093027
22.1,6.02E+06,1.33E-03,4.72E-03,263.3,403.01,1.2117,1.6849,4.8825,5.5782,6.25E-05,1.89E-05,0.083287,0.037726,0.00091703
22.2,6.03E+06,1.34E-03,4.70E-03,263.66,402.76,1.2129,1.6838,4.9193,5.6393,6.23E-05,1.89E-05,0.08318,0.037935,0.00090383
22.3,6.05E+06,1.34E-03,4.68E-03,264.03,402.5,1.2141,1.6827,4.957,5.7018,6.21E-05,1.90E-05,0.083075,0.038148,0.00089067
22.4,6.06E+06,1.34E-03,4.66E-03,264.41,402.24,1.2153,1.6816,4.9956,5.7658,6.20E-05,1.90E-05,0.08297,0.038364,0.00087756
22.5,6.07E+06,1.34E-03,4.64E-03,264.78,401.98,1.2165,1.6805,5.0352,5.8314,6.18E-05,1.90E-05,0.082866,0.038584,0.00086448
22.6,6.09E+06,1.35E-03,4.61E-03,265.16,401.71,1.2177,1.6794,5.0756,5.8986,6.16E-05,1.91E-05,0.082763,0.038807,0.00085145
22.7,6.10E+06,1.35E-03,4.59E-03,265.53,401.45,1.2189,1.6783,5.1171,5.9675,6.14E-05,1.91E-05,0.082662,0.039033,0.00083847
22.8,6.12E+06,1.35E-03,4.57E-03,265.91,401.18,1.2201,1.6771,5.1596,6.0381,6.12E-05,1.92E-05,0.082561,0.039264,0.00082553
22.9,6.13E+06,1.35E-03,4.55E-03,266.29,400.9,1.2213,1.676,5.2032,6.1105,6.10E-05,1.92E-05,0.082462,0.039498,0.00081263
23,6.14E+06,1.35E-03,4.53E-03,266.68,400.63,1.2225,1.6749,5.2479,6.1848,6.09E-05,1.92E-05,0.082364,0.039735,0.00079977
23.1,6.16E+06,1.36E-03,4.51E-03,267.06,400.35,1.2238,1.6737,5.2938,6.261,6.07E-05,1.93E-05,0.082268,0.039977,0.00078696
23.2,6.17E+06,1.36E-03,4.49E-03,267.45,400.07,1.225,1.6725,5.3409,6.3393,6.05E-05,1.93E-05,0.082172,0.040223,0.0007742
23.3,6.19E+06,1.36E-03,4.47E-03,267.84,399.78,1.2263,1.6714,5.3892,6.4196,6.03E-05,1.94E-05,0.082079,0.040473,0.00076148
23.4,6.20E+06,1.36E-03,4.45E-03,268.23,399.49,1.2275,1.6702,5.4388,6.5022,6.01E-05,1.94E-05,0.081986,0.040727,0.00074881
23.5,6.22E+06,1.37E-03,4.43E-03,268.62,399.2,1.2288,1.669,5.4898,6.587,5.99E-05,1.94E-05,0.081896,0.040986,0.00073619
23.6,6.23E+06,1.37E-03,4.41E-03,269.01,398.91,1.23,1.6678,5.5422,6.6742,5.98E-05,1.95E-05,0.081807,0.041249,0.00072361
23.7,6.24E+06,1.37E-03,4.39E-03,269.41,398.61,1.2313,1.6666,5.5962,6.7638,5.96E-05,1.95E-05,0.081719,0.041517,0.00071108
23.8,6.26E+06,1.37E-03,4.37E-03,269.81,398.31,1.2326,1.6653,5.6516,6.8561,5.94E-05,1.96E-05,0.081634,0.04179,0.0006986
23.9,6.27E+06,1.38E-03,4.35E-03,270.21,398.01,1.2339,1.6641,5.7087,6.951,5.92E-05,1.96E-05,0.081551,0.042068,0.00068617
24,6.29E+06,1.38E-03,4.33E-03,270.61,397.7,1.2352,1.6629,5.7674,7.0487,5.90E-05,1.97E-05,0.081469,0.042351,0.00067378
24.1,6.30E+06,1.38E-03,4.31E-03,271.02,397.39,1.2365,1.6616,5.828,7.1494,5.88E-05,1.97E-05,0.08139,0.04264,0.00066145
24.2,6.32E+06,1.38E-03,4.29E-03,271.43,397.08,1.2378,1.6603,5.8904,7.2531,5.86E-05,1.98E-05,0.081313,0.042934,0.00064917
24.3,6.33E+06,1.39E-03,4.27E-03,271.84,396.76,1.2391,1.6591,5.9547,7.3601,5.84E-05,1.98E-05,0.081238,0.043234,0.00063693
24.4,6.35E+06,1.39E-03,4.24E-03,272.25,396.44,1.2404,1.6578,6.021,7.4704,5.82E-05,1.99E-05,0.081165,0.043539,0.00062475
24.5,6.36E+06,1.39E-03,4.22E-03,272.67,396.12,1.2417,1.6565,6.0894,7.5842,5.80E-05,1.99E-05,0.081095,0.043851,0.00061262
24.6,6.38E+06,1.40E-03,4.20E-03,273.08,395.79,1.2431,1.6552,6.1601,7.7017,5.78E-05,2.00E-05,0.081028,0.044169,0.00060054
24.7,6.39E+06,1.40E-03,4.18E-03,273.51,395.45,1.2444,1.6538,6.2331,7.823,5.76E-05,2.00E-05,0.080964,0.044494,0.00058852
24.8,6.40E+06,1.40E-03,4.16E-03,273.93,395.12,1.2457,1.6525,6.3086,7.9485,5.74E-05,2.01E-05,0.080902,0.044825,0.00057654
24.9,6.42E+06,1.40E-03,4.14E-03,274.36,394.77,1.2471,1.6511,6.3866,8.0782,5.72E-05,2.01E-05,0.080844,0.045163,0.00056463
25,6.43E+06,1.41E-03,4.12E-03,274.78,394.43,1.2485,1.6498,6.4674,8.2123,5.70E-05,2.02E-05,0.080789,0.045509,0.00055276
25.1,6.45E+06,1.41E-03,4.10E-03,275.22,394.08,1.2499,1.6484,6.551,8.3512,5.68E-05,2.02E-05,0.080737,0.045862,0.00054096
25.2,6.46E+06,1.41E-03,4.08E-03,275.65,393.72,1.2513,1.647,6.6376,8.4951,5.66E-05,2.03E-05,0.080688,0.046224,0.0005292
25.3,6.48E+06,1.42E-03,4.06E-03,276.09,393.37,1.2527,1.6456,6.7273,8.6442,5.64E-05,2.03E-05,0.080644,0.046593,0.00051751
25.4,6.49E+06,1.42E-03,4.04E-03,276.53,393,1.2541,1.6442,6.8204,8.7988,5.62E-05,2.04E-05,0.080603,0.046971,0.00050587
25.5,6.51E+06,1.42E-03,4.01E-03,276.98,392.63,1.2555,1.6427,6.917,8.9593,5.60E-05,2.04E-05,0.080566,0.047358,0.00049429
25.6,6.52E+06,1.43E-03,3.99E-03,277.43,392.26,1.2569,1.6413,7.0173,9.1259,5.58E-05,2.05E-05,0.080534,0.047754,0.00048277
25.7,6.54E+06,1.43E-03,3.97E-03,277.88,391.88,1.2584,1.6398,7.1216,9.2991,5.56E-05,2.05E-05,0.080506,0.04816,0.00047131
25.8,6.55E+06,1.43E-03,3.95E-03,278.33,391.49,1.2598,1.6383,7.23,9.4792,5.54E-05,2.06E-05,0.080482,0.048575,0.00045992
25.9,6.57E+06,1.44E-03,3.93E-03,278.79,391.1,1.2613,1.6368,7.3429,9.6667,5.52E-05,2.07E-05,0.080464,0.049002,0.00044858
26,6.58E+06,1.44E-03,3.91E-03,279.26,390.71,1.2627,1.6353,7.4604,9.862,5.50E-05,2.07E-05,0.080451,0.049439,0.0004373
26.1,6.60E+06,1.44E-03,3.89E-03,279.73,390.31,1.2642,1.6338,7.5829,10.066,5.48E-05,2.08E-05,0.080443,0.049888,0.00042609
26.2,6.61E+06,1.45E-03,3.87E-03,280.2,389.9,1.2657,1.6322,7.7107,10.278,5.46E-05,2.09E-05,0.080442,0.05035,0.00041494
26.3,6.63E+06,1.45E-03,3.84E-03,280.67,389.48,1.2673,1.6306,7.8442,10.5,5.43E-05,2.09E-05,0.080446,0.050823,0.00040386
26.4,6.64E+06,1.45E-03,3.82E-03,281.15,389.06,1.2688,1.629,7.9837,10.732,5.41E-05,2.10E-05,0.080456,0.051311,0.00039284
26.5,6.66E+06,1.46E-03,3.80E-03,281.64,388.63,1.2703,1.6274,8.1296,10.975,5.39E-05,2.11E-05,0.080474,0.051812,0.00038189
26.6,6.67E+06,1.46E-03,3.78E-03,282.13,388.2,1.2719,1.6258,8.2824,11.229,5.37E-05,2.11E-05,0.080498,0.052328,0.00037101
26.7,6.69E+06,1.47E-03,3.76E-03,282.63,387.76,1.2735,1.6241,8.4426,11.496,5.34E-05,2.12E-05,0.08053,0.05286,0.0003602
26.8,6.71E+06,1.47E-03,3.73E-03,283.13,387.31,1.2751,1.6224,8.6107,11.776,5.32E-05,2.13E-05,0.08057,0.053408,0.00034946
26.9,6.72E+06,1.47E-03,3.71E-03,283.63,386.85,1.2767,1.6207,8.7873,12.07,5.30E-05,2.13E-05,0.080618,0.053974,0.00033879
27,6.74E+06,1.48E-03,3.69E-03,284.14,386.39,1.2783,1.6189,8.9731,12.38,5.28E-05,2.14E-05,0.080675,0.054558,0.00032819
27.01,6.74E+06,1.48E-03,3.69E-03,284.19,386.34,1.2785,1.6188,8.9922,12.412,5.27E-05,2.14E-05,0.080682,0.054618,0.00032714
27.02,6.74E+06,1.48E-03,3.69E-03,284.25,386.29,1.2786,1.6186,9.0114,12.444,5.27E-05,2.14E-05,0.080688,0.054677,0.00032608
27.03,6.74E+06,1.48E-03,3.68E-03,284.3,386.24,1.2788,1.6184,9.0307,12.476,5.27E-05,2.14E-05,0.080694,0.054737,0.00032503
27.04,6.74E+06,1.48E-03,3.68E-03,284.35,386.2,1.279,1.6182,9.0501,12.508,5.27E-05,2.14E-05,0.080701,0.054797,0.00032397
27.05,6.74E+06,1.48E-03,3.68E-03,284.4,386.15,1.2791,1.6181,9.0697,12.541,5.26E-05,2.15E-05,0.080707,0.054857,0.00032292
27.06,6.75E+06,1.48E-03,3.68E-03,284.45,386.1,1.2793,1.6179,9.0893,12.574,5.26E-05,2.15E-05,0.080714,0.054918,0.00032187
27.07,6.75E+06,1.48E-03,3.67E-03,284.5,386.05,1.2795,1.6177,9.109,12.607,5.26E-05,2.15E-05,0.080721,0.054979,0.00032082
27.08,6.75E+06,1.48E-03,3.67E-03,284.56,386.01,1.2796,1.6175,9.1288,12.64,5.26E-05,2.15E-05,0.080728,0.05504,0.00031977
27.09,6.75E+06,1.48E-03,3.67E-03,284.61,385.96,1.2798,1.6174,9.1488,12.673,5.26E-05,2.15E-05,0.080735,0.055101,0.00031872
27.1,6.75E+06,1.48E-03,3.67E-03,284.66,385.91,1.28,1.6172,9.1688,12.706,5.25E-05,2.15E-05,0.080742,0.055162,0.00031767
27.11,6.75E+06,1.48E-03,3.67E-03,284.71,385.86,1.2801,1.617,9.1889,12.74,5.25E-05,2.15E-05,0.080749,0.055223,0.00031662
27.12,6.75E+06,1.48E-03,3.66E-03,284.76,385.82,1.2803,1.6168,9.2092,12.774,5.25E-05,2.15E-05,0.080756,0.055285,0.00031557
27.13,6.76E+06,1.48E-03,3.66E-03,284.82,385.77,1.2805,1.6166,9.2296,12.808,5.25E-05,2.15E-05,0.080764,0.055347,0.00031453
27.14,6.76E+06,1.48E-03,3.66E-03,284.87,385.72,1.2806,1.6165,9.25,12.842,5.24E-05,2.15E-05,0.080771,0.055409,0.00031348
27.15,6.76E+06,1.49E-03,3.66E-03,284.92,385.67,1.2808,1.6163,9.2706,12.876,5.24E-05,2.15E-05,0.080779,0.055472,0.00031244
27.16,6.76E+06,1.49E-03,3.65E-03,284.97,385.62,1.281,1.6161,9.2913,12.911,5.24E-05,2.15E-05,0.080787,0.055534,0.00031139
27.17,6.76E+06,1.49E-03,3.65E-03,285.03,385.58,1.2811,1.6159,9.3121,12.946,5.24E-05,2.15E-05,0.080795,0.055597,0.00031035
27.18,6.76E+06,1.49E-03,3.65E-03,285.08,385.53,1.2813,1.6157,9.3331,12.981,5.23E-05,2.16E-05,0.080802,0.05566,0.00030931
27.19,6.77E+06,1.49E-03,3.65E-03,285.13,385.48,1.2815,1.6156,9.3541,13.016,5.23E-05,2.16E-05,0.08081,0.055723,0.00030826
27.2,6.77E+06,1.49E-03,3.64E-03,285.18,385.43,1.2816,1.6154,9.3752,13.051,5.23E-05,2.16E-05,0.080819,0.055787,0.00030722
27.21,6.77E+06,1.49E-03,3.64E-03,285.24,385.38,1.2818,1.6152,9.3965,13.087,5.23E-05,2.16E-05,0.080827,0.05585,0.00030618
27.22,6.77E+06,1.49E-03,3.64E-03,285.29,385.33,1.282,1.615,9.4179,13.122,5.22E-05,2.16E-05,0.080835,0.055914,0.00030514
27.23,6.77E+06,1.49E-03,3.64E-03,285.34,385.28,1.2821,1.6148,9.4394,13.158,5.22E-05,2.16E-05,0.080844,0.055978,0.0003041
27.24,6.77E+06,1.49E-03,3.64E-03,285.39,385.23,1.2823,1.6147,9.461,13.194,5.22E-05,2.16E-05,0.080852,0.056043,0.00030307
27.25,6.77E+06,1.49E-03,3.63E-03,285.45,385.18,1.2825,1.6145,9.4828,13.231,5.22E-05,2.16E-05,0.080861,0.056107,0.00030203
27.26,6.78E+06,1.49E-03,3.63E-03,285.5,385.14,1.2826,1.6143,9.5046,13.267,5.21E-05,2.16E-05,0.08087,0.056172,0.00030099
27.27,6.78E+06,1.49E-03,3.63E-03,285.55,385.09,1.2828,1.6141,9.5266,13.304,5.21E-05,2.16E-05,0.080879,0.056237,0.00029996
27.28,6.78E+06,1.49E-03,3.63E-03,285.61,385.04,1.283,1.6139,9.5487,13.341,5.21E-05,2.16E-05,0.080888,0.056302,0.00029892
27.29,6.78E+06,1.49E-03,3.62E-03,285.66,384.99,1.2831,1.6137,9.571,13.378,5.21E-05,2.16E-05,0.080897,0.056368,0.00029789
27.3,6.78E+06,1.49E-03,3.62E-03,285.71,384.94,1.2833,1.6136,9.5933,13.415,5.21E-05,2.17E-05,0.080906,0.056433,0.00029685
27.31,6.78E+06,1.49E-03,3.62E-03,285.77,384.89,1.2835,1.6134,9.6158,13.453,5.20E-05,2.17E-05,0.080915,0.056499,0.00029582
27.32,6.79E+06,1.49E-03,3.62E-03,285.82,384.84,1.2836,1.6132,9.6384,13.491,5.20E-05,2.17E-05,0.080925,0.056566,0.00029479
27.33,6.79E+06,1.49E-03,3.62E-03,285.87,384.79,1.2838,1.613,9.6612,13.529,5.20E-05,2.17E-05,0.080934,0.056632,0.00029376
27.34,6.79E+06,1.49E-03,3.61E-03,285.93,384.74,1.284,1.6128,9.684,13.567,5.20E-05,2.17E-05,0.080944,0.056699,0.00029273
27.35,6.79E+06,1.49E-03,3.61E-03,285.98,384.69,1.2842,1.6126,9.707,13.605,5.19E-05,2.17E-05,0.080954,0.056766,0.0002917
27.36,6.79E+06,1.49E-03,3.61E-03,286.03,384.64,1.2843,1.6125,9.7302,13.644,5.19E-05,2.17E-05,0.080964,0.056833,0.00029067
27.37,6.79E+06,1.49E-03,3.61E-03,286.09,384.59,1.2845,1.6123,9.7534,13.683,5.19E-05,2.17E-05,0.080974,0.0569,0.00028964
27.38,6.79E+06,1.50E-03,3.60E-03,286.14,384.54,1.2847,1.6121,9.7768,13.722,5.19E-05,2.17E-05,0.080984,0.056968,0.00028861
27.39,6.80E+06,1.50E-03,3.60E-03,286.19,384.49,1.2848,1.6119,9.8004,13.761,5.18E-05,2.17E-05,0.080994,0.057036,0.00028759
27.4,6.80E+06,1.50E-03,3.60E-03,286.25,384.44,1.285,1.6117,9.824,13.801,5.18E-05,2.17E-05,0.081005,0.057104,0.00028656
27.41,6.80E+06,1.50E-03,3.60E-03,286.3,384.39,1.2852,1.6115,9.8479,13.841,5.18E-05,2.17E-05,0.081015,0.057172,0.00028554
27.42,6.80E+06,1.50E-03,3.59E-03,286.36,384.33,1.2854,1.6113,9.8718,13.881,5.18E-05,2.18E-05,0.081026,0.057241,0.00028451
27.43,6.80E+06,1.50E-03,3.59E-03,286.41,384.28,1.2855,1.6111,9.8959,13.921,5.17E-05,2.18E-05,0.081036,0.05731,0.00028349
27.44,6.80E+06,1.50E-03,3.59E-03,286.46,384.23,1.2857,1.611,9.9201,13.962,5.17E-05,2.18E-05,0.081047,0.057379,0.00028247
27.45,6.81E+06,1.50E-03,3.59E-03,286.52,384.18,1.2859,1.6108,9.9445,14.002,5.17E-05,2.18E-05,0.081058,0.057449,0.00028145
27.46,6.81E+06,1.50E-03,3.59E-03,286.57,384.13,1.286,1.6106,9.969,14.043,5.17E-05,2.18E-05,0.081069,0.057518,0.00028043
27.47,6.81E+06,1.50E-03,3.58E-03,286.63,384.08,1.2862,1.6104,9.9937,14.085,5.16E-05,2.18E-05,0.081081,0.057588,0.00027941
27.48,6.81E+06,1.50E-03,3.58E-03,286.68,384.03,1.2864,1.6102,10.018,14.126,5.16E-05,2.18E-05,0.081092,0.057659,0.00027839
27.49,6.81E+06,1.50E-03,3.58E-03,286.74,383.98,1.2866,1.61,10.043,14.168,5.16E-05,2.18E-05,0.081104,0.057729,0.00027737
27.5,6.81E+06,1.50E-03,3.58E-03,286.79,383.93,1.2867,1.6098,10.069,14.21,5.16E-05,2.18E-05,0.081115,0.0578,0.00027635
27.51,6.82E+06,1.50E-03,3.57E-03,286.85,383.87,1.2869,1.6096,10.094,14.252,5.15E-05,2.18E-05,0.081127,0.057871,0.00027534
27.52,6.82E+06,1.50E-03,3.57E-03,286.9,383.82,1.2871,1.6094,10.119,14.295,5.15E-05,2.18E-05,0.081139,0.057942,0.00027432
27.53,6.82E+06,1.50E-03,3.57E-03,286.96,383.77,1.2873,1.6092,10.145,14.338,5.15E-05,2.18E-05,0.081151,0.058014,0.0002733
27.54,6.82E+06,1.50E-03,3.57E-03,287.01,383.72,1.2874,1.6091,10.171,14.381,5.15E-05,2.19E-05,0.081163,0.058086,0.00027229
27.55,6.82E+06,1.50E-03,3.56E-03,287.07,383.67,1.2876,1.6089,10.196,14.424,5.14E-05,2.19E-05,0.081176,0.058158,0.00027128
27.56,6.82E+06,1.50E-03,3.56E-03,287.12,383.61,1.2878,1.6087,10.222,14.467,5.14E-05,2.19E-05,0.081188,0.05823,0.00027026
27.57,6.82E+06,1.50E-03,3.56E-03,287.18,383.56,1.288,1.6085,10.249,14.511,5.14E-05,2.19E-05,0.081201,0.058303,0.00026925
27.58,6.83E+06,1.50E-03,3.56E-03,287.23,383.51,1.2881,1.6083,10.275,14.555,5.14E-05,2.19E-05,0.081213,0.058376,0.00026824
27.59,6.83E+06,1.51E-03,3.56E-03,287.29,383.46,1.2883,1.6081,10.301,14.6,5.13E-05,2.19E-05,0.081226,0.058449,0.00026723
27.6,6.83E+06,1.51E-03,3.55E-03,287.34,383.4,1.2885,1.6079,10.328,14.644,5.13E-05,2.19E-05,0.081239,0.058523,0.00026622
27.61,6.83E+06,1.51E-03,3.55E-03,287.4,383.35,1.2887,1.6077,10.355,14.689,5.13E-05,2.19E-05,0.081252,0.058597,0.00026521
27.62,6.83E+06,1.51E-03,3.55E-03,287.45,383.3,1.2888,1.6075,10.382,14.735,5.13E-05,2.19E-05,0.081266,0.058671,0.00026421
27.63,6.83E+06,1.51E-03,3.55E-03,287.51,383.24,1.289,1.6073,10.409,14.78,5.12E-05,2.19E-05,0.081279,0.058745,0.0002632
27.64,6.84E+06,1.51E-03,3.54E-03,287.56,383.19,1.2892,1.6071,10.437,14.826,5.12E-05,2.19E-05,0.081292,0.05882,0.0002622
27.65,6.84E+06,1.51E-03,3.54E-03,287.62,383.14,1.2894,1.6069,10.464,14.872,5.12E-05,2.19E-05,0.081306,0.058895,0.00026119
27.66,6.84E+06,1.51E-03,3.54E-03,287.68,383.09,1.2896,1.6067,10.492,14.918,5.12E-05,2.20E-05,0.08132,0.05897,0.00026019
27.67,6.84E+06,1.51E-03,3.54E-03,287.73,383.03,1.2897,1.6065,10.52,14.965,5.11E-05,2.20E-05,0.081334,0.059046,0.00025918
27.68,6.84E+06,1.51E-03,3.53E-03,287.79,382.98,1.2899,1.6063,10.548,15.012,5.11E-05,2.20E-05,0.081348,0.059122,0.00025818
27.69,6.84E+06,1.51E-03,3.53E-03,287.84,382.92,1.2901,1.6061,10.576,15.059,5.11E-05,2.20E-05,0.081362,0.059198,0.00025718
27.7,6.84E+06,1.51E-03,3.53E-03,287.9,382.87,1.2903,1.6059,10.604,15.107,5.11E-05,2.20E-05,0.081377,0.059275,0.00025618
27.71,6.85E+06,1.51E-03,3.53E-03,287.96,382.82,1.2904,1.6057,10.633,15.155,5.10E-05,2.20E-05,0.081391,0.059351,0.00025518
27.72,6.85E+06,1.51E-03,3.53E-03,288.01,382.76,1.2906,1.6056,10.662,15.203,5.10E-05,2.20E-05,0.081406,0.059429,0.00025418
27.73,6.85E+06,1.51E-03,3.52E-03,288.07,382.71,1.2908,1.6054,10.691,15.251,5.10E-05,2.20E-05,0.081421,0.059506,0.00025318
27.74,6.85E+06,1.51E-03,3.52E-03,288.13,382.65,1.291,1.6052,10.72,15.3,5.10E-05,2.20E-05,0.081436,0.059584,0.00025218
27.75,6.85E+06,1.51E-03,3.52E-03,288.18,382.6,1.2912,1.605,10.749,15.349,5.09E-05,2.20E-05,0.081451,0.059662,0.00025119
27.76,6.85E+06,1.51E-03,3.52E-03,288.24,382.55,1.2913,1.6048,10.779,15.399,5.09E-05,2.20E-05,0.081467,0.059741,0.00025019
27.77,6.86E+06,1.51E-03,3.51E-03,288.29,382.49,1.2915,1.6046,10.808,15.449,5.09E-05,2.21E-05,0.081482,0.059819,0.0002492
27.78,6.86E+06,1.51E-03,3.51E-03,288.35,382.44,1.2917,1.6044,10.838,15.499,5.09E-05,2.21E-05,0.081498,0.059899,0.0002482
27.79,6.86E+06,1.52E-03,3.51E-03,288.41,382.38,1.2919,1.6042,10.868,15.549,5.08E-05,2.21E-05,0.081514,0.059978,0.00024721
27.8,6.86E+06,1.52E-03,3.51E-03,288.47,382.33,1.2921,1.604,10.899,15.6,5.08E-05,2.21E-05,0.08153,0.060058,0.00024622
27.81,6.86E+06,1.52E-03,3.50E-03,288.52,382.27,1.2923,1.6038,10.929,15.651,5.08E-05,2.21E-05,0.081546,0.060138,0.00024523
27.82,6.86E+06,1.52E-03,3.50E-03,288.58,382.22,1.2924,1.6036,10.96,15.703,5.08E-05,2.21E-05,0.081562,0.060218,0.00024424
27.83,6.87E+06,1.52E-03,3.50E-03,288.64,382.16,1.2926,1.6033,10.991,15.754,5.07E-05,2.21E-05,0.081578,0.060299,0.00024325
27.84,6.87E+06,1.52E-03,3.50E-03,288.69,382.11,1.2928,1.6031,11.022,15.807,5.07E-05,2.21E-05,0.081595,0.06038,0.00024226
27.85,6.87E+06,1.52E-03,3.49E-03,288.75,382.05,1.293,1.6029,11.053,15.859,5.07E-05,2.21E-05,0.081612,0.060462,0.00024127
27.86,6.87E+06,1.52E-03,3.49E-03,288.81,381.99,1.2932,1.6027,11.085,15.912,5.07E-05,2.21E-05,0.081629,0.060544,0.00024028
27.87,6.87E+06,1.52E-03,3.49E-03,288.87,381.94,1.2933,1.6025,11.116,15.965,5.06E-05,2.21E-05,0.081646,0.060626,0.0002393
27.88,6.87E+06,1.52E-03,3.49E-03,288.92,381.88,1.2935,1.6023,11.148,16.019,5.06E-05,2.22E-05,0.081663,0.060708,0.00023831
27.89,6.87E+06,1.52E-03,3.49E-03,288.98,381.83,1.2937,1.6021,11.18,16.073,5.06E-05,2.22E-05,0.081681,0.060791,0.00023733
27.9,6.88E+06,1.52E-03,3.48E-03,289.04,381.77,1.2939,1.6019,11.213,16.127,5.06E-05,2.22E-05,0.081698,0.060875,0.00023635
27.91,6.88E+06,1.52E-03,3.48E-03,289.1,381.71,1.2941,1.6017,11.245,16.182,5.05E-05,2.22E-05,0.081716,0.060958,0.00023536
27.92,6.88E+06,1.52E-03,3.48E-03,289.16,381.66,1.2943,1.6015,11.278,16.237,5.05E-05,2.22E-05,0.081734,0.061042,0.00023438
